x y z
-164.638893 83.013825 1.500000
265.727079 214.389620 1.500000
233.566102 220.183568 1.500000
246.474588 321.191986 1.500000
-64.874686 295.180659 1.500000
-152.864003 372.871418 1.500000
-128.901594 392.573491 1.500000
-191.915056 302.041610 1.500000
-177.097420 51.590612 1.500000
-200.194932 181.201581 1.500000
282.007474 252.001521 1.500000
-199.794002 250.912658 1.500000
-165.380423 93.464831 1.500000
197.901001 247.128527 1.500000
70.526621 155.294550 1.500000
165.570662 152.591442 1.500000
87.217852 341.692241 1.500000
223.926980 187.631957 1.500000
95.298172 228.375905 1.500000
39.069868 235.007699 1.500000
131.712933 234.001199 1.500000
-4.910246 103.788181 1.500000
-56.833048 249.040185 1.500000
6.298489 157.181816 1.500000
-151.455326 277.188504 1.500000
180.331999 78.327110 1.500000
-99.774665 403.114324 1.500000
-154.857658 321.089425 1.500000
-110.473204 178.716648 1.500000
200.775034 136.857876 1.500000
-61.800564 167.534721 1.500000
117.806043 297.839724 1.500000
216.147623 273.366080 1.500000
-195.353200 290.945592 1.500000
167.106948 355.222523 1.500000
-76.218734 194.030698 1.500000
-132.569299 279.410504 1.500000
119.423651 194.609034 1.500000
239.818130 260.734210 1.500000
-86.963260 201.448273 1.500000
58.349583 322.055549 1.500000
-85.829141 26.435804 1.500000
51.122231 107.645390 1.500000
83.570960 134.138860 1.500000
83.813343 385.040054 1.500000
89.659955 211.378273 1.500000
-169.931337 162.765954 1.500000
127.118412 181.552413 1.500000
115.372070 198.457639 1.500000
123.209552 351.936534 1.500000
-200.867321 386.831007 1.500000
-0.993597 343.715802 1.500000
-30.499430 339.601775 1.500000
-193.284682 101.100499 1.500000
-124.398940 127.392434 1.500000
-10.637825 249.700879 1.500000
154.463554 276.589717 1.500000
-112.797955 99.579113 1.500000
190.713458 302.430993 1.500000
49.307958 100.181821 1.500000
161.996715 125.878258 1.500000
6.411900 141.678908 1.500000
20.106887 344.649113 1.500000
81.327661 298.816989 1.500000
247.458010 223.385989 1.500000
18.192058 333.752718 1.500000
40.523579 330.946821 1.500000
77.572246 176.571814 1.500000
144.968530 321.578193 1.500000
-201.773820 102.525335 1.500000
30.538457 219.276342 1.500000
10.536138 72.313760 1.500000
240.391134 183.127488 1.500000
21.491244 212.721394 1.500000
7.689285 52.560629 1.500000
268.171227 202.476898 1.500000
-5.181323 274.580555 1.500000
-144.543533 252.768960 1.500000
-130.203184 48.885678 1.500000
-193.157328 64.210435 1.500000
-239.937123 162.969280 1.500000
-12.023299 346.708598 1.500000
159.974221 358.109875 1.500000
142.842972 144.525419 1.500000
-224.499240 298.591777 1.500000
62.776266 242.914584 1.500000
-161.508309 399.330614 1.500000
255.795742 58.088912 1.500000
-151.441950 232.394679 1.500000
88.995328 251.251659 1.500000
-67.687580 146.552590 1.500000
93.569868 42.688269 1.500000
-25.147874 48.962206 1.500000
164.107205 196.712445 1.500000
-114.313140 290.236983 1.500000
239.316717 287.772927 1.500000
26.448850 96.781174 1.500000
152.456482 349.329467 1.500000
204.411407 164.949485 1.500000
284.861729 389.232586 1.500000
-115.127356 74.909134 1.500000
-90.156357 338.452707 1.500000
-106.187330 364.134323 1.500000
-100.735085 337.516231 1.500000
67.533349 326.075494 1.500000
282.929462 167.223591 1.500000
277.690950 299.751311 1.500000
29.036539 247.778052 1.500000
100.115301 186.294279 1.500000
210.802103 403.114324 1.500000
245.483446 139.880200 1.500000
-131.640186 180.460126 1.500000
39.327954 370.840672 1.500000
200.662718 132.563994 1.500000
-77.278849 83.356412 1.500000
-11.425284 137.825659 1.500000
276.213038 312.889974 1.500000
277.579306 349.440815 1.500000
239.418779 68.188173 1.500000
173.936883 260.124654 1.500000
-98.188567 238.381960 1.500000
-68.533554 278.482587 1.500000
50.616030 283.059032 1.500000
57.177386 384.661033 1.500000
29.124850 159.553496 1.500000
86.786714 139.997291 1.500000
-20.413169 246.493264 1.500000
155.280854 188.096387 1.500000
-60.636323 202.736662 1.500000
-69.677495 53.865550 1.500000
-178.582832 83.831965 1.500000
-135.574359 376.370043 1.500000
204.894423 48.144183 1.500000
-6.191065 248.986896 1.500000
-118.725942 312.932172 1.500000
161.963733 33.919810 1.500000
54.707028 113.950216 1.500000
-228.523502 169.584911 1.500000
-76.857224 216.553412 1.500000
-144.982254 155.100951 1.500000
107.310883 267.170354 1.500000
-100.910184 109.666949 1.500000
-201.870834 35.874942 1.500000
-218.861823 26.435804 1.500000
69.190312 156.858785 1.500000
-230.797089 158.541900 1.500000
208.879890 380.300191 1.500000
-156.951622 45.630517 1.500000
79.059652 223.599892 1.500000
-4.745061 242.057122 1.500000
-7.325046 290.122788 1.500000
-200.376610 264.239846 1.500000
189.067696 32.820766 1.500000
226.053780 260.672527 1.500000
-240.337582 147.876988 1.500000
-147.504919 315.313186 1.500000
234.341551 97.857561 1.500000
47.975279 294.722696 1.500000
-164.083604 261.975505 1.500000
-130.900480 275.803612 1.500000
103.165949 90.649179 1.500000
142.811747 276.411965 1.500000
77.325673 303.092038 1.500000
262.682386 215.208195 1.500000
21.371676 154.375018 1.500000
-79.321657 92.876046 1.500000
11.205380 135.126971 1.500000
-51.922979 317.722452 1.500000
-120.667479 181.870438 1.500000
-214.325358 292.796487 1.500000
-52.140733 300.905005 1.500000
129.259861 275.628804 1.500000
-231.176070 283.353865 1.500000
-12.196561 259.687449 1.500000
100.577036 228.978593 1.500000
83.372693 96.491242 1.500000
167.938468 345.359135 1.500000
184.415586 386.581943 1.500000
136.344097 199.928528 1.500000
-186.588659 376.460059 1.500000
14.159722 403.114324 1.500000
82.825151 207.583283 1.500000
-107.983625 299.385883 1.500000
-217.225455 271.433899 1.500000
-117.084735 119.192284 1.500000
0.000043 46.251154 1.500000
-23.737515 198.560616 1.500000
-149.304334 322.534117 1.500000
191.812507 147.200252 1.500000
247.248433 323.534055 1.500000
-132.888166 269.932805 1.500000
245.069150 288.788677 1.500000
-232.276106 130.841227 1.500000
247.524625 203.368722 1.500000
263.021449 91.718592 1.500000
-234.067035 118.115702 1.500000
162.316086 58.252526 1.500000
267.000184 71.798949 1.500000
234.110730 105.469639 1.500000
270.801065 237.726164 1.500000
51.076782 187.223119 1.500000
-198.474953 129.397322 1.500000
204.742103 351.240803 1.500000
82.286548 222.077559 1.500000
88.010295 377.073025 1.500000
-18.916616 263.695934 1.500000
60.392377 30.643572 1.500000
-162.516998 368.172320 1.500000
147.195903 355.143681 1.500000
-200.802471 266.434133 1.500000
144.902019 228.460648 1.500000
208.558191 198.442530 1.500000
9.699083 202.502583 1.500000
27.104673 314.402671 1.500000
-77.412139 221.090184 1.500000
276.465349 92.728201 1.500000
144.166073 54.966300 1.500000
-49.848104 72.361889 1.500000
-153.174006 123.977818 1.500000
-125.733676 167.371361 1.500000
6.853269 363.018210 1.500000
254.432145 117.468039 1.500000
150.806288 145.951115 1.500000
-126.979859 104.521085 1.500000
215.764614 233.052575 1.500000
-43.393754 260.164393 1.500000
206.080125 228.633752 1.500000
-112.749267 385.169048 1.500000
86.989340 403.114324 1.500000
247.248897 339.266916 1.500000
-103.614608 334.178727 1.500000
126.426711 161.356277 1.500000
275.467473 244.504279 1.500000
-162.032800 160.870536 1.500000
-195.327754 320.340944 1.500000
113.384130 93.407918 1.500000
-60.161159 107.023028 1.500000
-204.323947 41.365428 1.500000
4.014250 255.266913 1.500000
156.001300 284.062929 1.500000
-93.342677 34.455530 1.500000
-62.362762 216.318587 1.500000
207.551368 161.538011 1.500000
27.085626 322.497716 1.500000
201.248487 41.479000 1.500000
-4.141956 43.598896 1.500000
257.415120 263.110976 1.500000
104.816220 252.240004 1.500000
-176.139946 338.534391 1.500000
225.398788 244.483336 1.500000
15.060949 380.193956 1.500000
-172.661009 144.761139 1.500000
-157.466032 171.630722 1.500000
127.828285 393.601486 1.500000
-209.997177 71.201785 1.500000
-89.959339 327.264566 1.500000
-169.982546 30.930494 1.500000
-5.487330 206.572577 1.500000
-22.457486 84.764382 1.500000
35.995040 251.238572 1.500000
-92.130990 327.805197 1.500000
-223.179622 41.063423 1.500000
86.375623 90.819843 1.500000
-40.284752 155.876447 1.500000
101.184834 124.325549 1.500000
-185.866631 169.250563 1.500000
-240.337582 388.381854 1.500000
-110.587159 61.896607 1.500000
-3.131417 185.254677 1.500000
-31.502719 202.322158 1.500000
185.481400 130.589646 1.500000
-41.994023 127.320885 1.500000
41.508019 294.435340 1.500000
73.488310 263.339511 1.500000
-229.187974 325.799958 1.500000
36.068018 179.325365 1.500000
-56.483392 253.068805 1.500000
-19.676007 362.528360 1.500000
-188.624990 346.067321 1.500000
174.378012 375.870304 1.500000
256.682059 127.914341 1.500000
-231.970968 400.654402 1.500000
79.119446 337.804744 1.500000
165.788706 325.912523 1.500000
-86.771119 276.819830 1.500000
179.135289 397.943281 1.500000
98.962811 194.473748 1.500000
254.288381 302.297860 1.500000
277.428339 290.371197 1.500000
-218.657065 301.437291 1.500000
-11.455579 308.235413 1.500000
47.820644 96.216616 1.500000
-161.483228 156.038834 1.500000
-63.068481 177.956381 1.500000
274.240697 307.099289 1.500000
-232.648059 299.662307 1.500000
-0.043194 340.740033 1.500000
200.452695 320.055890 1.500000
-69.225633 251.521268 1.500000
13.690990 75.587634 1.500000
278.201570 267.619588 1.500000
14.941439 359.948662 1.500000
-172.508305 271.271317 1.500000
-212.542032 368.099679 1.500000
258.305469 397.551581 1.500000
-98.374443 160.356133 1.500000
26.790111 295.255116 1.500000
-188.285442 236.301406 1.500000
-24.171288 196.492971 1.500000
250.849233 112.843243 1.500000
25.770517 125.787566 1.500000
270.501826 93.932673 1.500000
-110.788031 259.436495 1.500000
25.248455 76.468956 1.500000
210.288275 189.359395 1.500000
0.813053 223.701436 1.500000
-91.991833 189.001310 1.500000
207.897307 347.014245 1.500000
-41.121378 193.527426 1.500000
40.992576 61.608612 1.500000
276.136151 401.175896 1.500000
-142.754903 343.033475 1.500000
-79.763877 274.374732 1.500000
-225.016493 313.635796 1.500000
-30.735562 79.762688 1.500000
-131.912976 311.625629 1.500000
112.953802 108.032696 1.500000
-149.012143 209.684274 1.500000
121.213641 88.605417 1.500000
-98.755405 304.903705 1.500000
-57.013857 123.076338 1.500000
-61.286498 126.174048 1.500000
137.834464 65.870269 1.500000
1.969060 297.236344 1.500000
-50.973637 132.527045 1.500000
208.639295 223.946875 1.500000
60.665892 151.499674 1.500000
-124.322658 313.592296 1.500000
239.289448 112.361555 1.500000
-61.283414 376.659644 1.500000
-223.197186 149.150160 1.500000
21.359449 62.306060 1.500000
-170.158815 117.964831 1.500000
-115.935113 52.328666 1.500000
155.753881 195.902518 1.500000
-173.975517 123.688547 1.500000
184.783816 363.343120 1.500000
249.692172 219.661697 1.500000
79.185483 115.163961 1.500000
133.494505 197.734178 1.500000
137.368280 101.674105 1.500000
286.412063 98.936116 1.500000
-61.599110 140.937033 1.500000
-160.552139 66.157668 1.500000
32.527263 98.779027 1.500000
41.449519 378.488068 1.500000
-146.016542 274.409372 1.500000
82.145318 377.054613 1.500000
-228.434239 124.787011 1.500000
248.720063 343.669461 1.500000
-101.287564 160.845192 1.500000
-221.832374 83.023879 1.500000
-188.557359 324.860210 1.500000
-112.798838 46.645928 1.500000
-95.321351 186.919701 1.500000
-226.232918 334.060789 1.500000
-93.320651 262.164190 1.500000
-139.137145 226.081424 1.500000
-42.772644 156.916614 1.500000
-39.830545 55.506819 1.500000
-60.550130 403.114324 1.500000
-68.281228 93.647887 1.500000
-194.844644 129.701578 1.500000
-229.645901 113.389529 1.500000
-134.263901 373.829121 1.500000
161.000686 314.150840 1.500000
282.191030 197.719676 1.500000
248.051885 388.243261 1.500000
26.185256 45.983794 1.500000
43.893600 362.808535 1.500000
-73.160610 50.653061 1.500000
168.115345 168.343133 1.500000
164.413320 44.382313 1.500000
203.908541 403.114324 1.500000
231.921339 373.841280 1.500000
-13.011136 247.788692 1.500000
158.962191 109.320787 1.500000
185.461169 131.899054 1.500000
-76.816545 198.642529 1.500000
248.277301 143.741481 1.500000
-187.535766 32.935872 1.500000
281.228545 273.410059 1.500000
159.993277 258.088288 1.500000
-193.298513 360.741305 1.500000
100.708334 202.284297 1.500000
-221.319480 156.230284 1.500000
163.101886 222.152762 1.500000
183.606876 98.516105 1.500000
79.873201 260.062748 1.500000
208.238403 318.076656 1.500000
-191.201919 83.257322 1.500000
-93.391477 149.006619 1.500000
-19.230200 352.653816 1.500000
-224.010732 213.513107 1.500000
-3.394904 231.029034 1.500000
-107.229260 302.263237 1.500000
-35.110102 241.249176 1.500000
-13.133951 53.832119 1.500000
231.921546 328.290904 1.500000
-98.652043 375.905509 1.500000
226.699946 43.877128 1.500000
-17.498004 74.723509 1.500000
-67.466772 294.439639 1.500000
22.349738 251.286122 1.500000
-23.065925 170.724841 1.500000
-106.047357 233.207082 1.500000
25.635306 288.364247 1.500000
-160.884300 214.454771 1.500000
-57.603418 81.226948 1.500000
55.682028 59.642367 1.500000
-23.816512 187.018639 1.500000
190.659682 373.106010 1.500000
-107.230920 241.778559 1.500000
272.420160 167.558274 1.500000
172.323501 366.814640 1.500000
264.081240 170.085284 1.500000
204.225397 216.846311 1.500000
-164.234230 75.724300 1.500000
32.825685 306.725182 1.500000
-151.897593 294.617141 1.500000
188.287089 328.606501 1.500000
69.400340 144.970294 1.500000
-102.680706 187.841142 1.500000
249.110026 87.757991 1.500000
-180.230952 388.178149 1.500000
52.236335 56.824371 1.500000
143.686462 269.219280 1.500000
-207.352146 294.012587 1.500000
72.340720 86.259134 1.500000
190.013679 167.704543 1.500000
-201.845239 43.436170 1.500000
29.653444 234.069349 1.500000
-99.472418 401.773017 1.500000
117.611190 183.830302 1.500000
-178.202686 392.415124 1.500000
251.506337 75.911846 1.500000
227.992153 177.319855 1.500000
-149.016346 366.403023 1.500000
-66.312957 355.494244 1.500000
68.138451 144.300190 1.500000
140.527566 285.554610 1.500000
-3.939327 361.710897 1.500000
-161.254094 316.175594 1.500000
-188.268262 263.154816 1.500000
286.412063 82.499048 1.500000
-0.691209 50.594501 1.500000
217.287344 258.708890 1.500000
10.618287 213.263327 1.500000
245.089609 114.827217 1.500000
-189.586675 141.869434 1.500000
-178.221699 173.982389 1.500000
249.891130 205.728999 1.500000
263.519606 171.831600 1.500000
-70.372953 169.315903 1.500000
-52.252237 69.612209 1.500000
6.318777 348.211825 1.500000
-21.866834 257.191957 1.500000
-136.937246 80.581159 1.500000
231.702342 184.673049 1.500000
-104.199348 183.852593 1.500000
130.419248 252.446817 1.500000
-203.579247 255.379780 1.500000
-212.754924 268.804564 1.500000
106.870268 289.259952 1.500000
-60.330576 66.396581 1.500000
102.601312 141.947358 1.500000
-190.247261 36.350993 1.500000
256.972287 196.049427 1.500000
156.603077 188.907268 1.500000
223.821505 310.379292 1.500000
-168.990672 89.262307 1.500000
-66.702309 264.299663 1.500000
-41.743736 138.170762 1.500000
43.066859 168.155905 1.500000
-82.265679 297.056617 1.500000
-210.165732 54.986778 1.500000
-46.847568 157.502245 1.500000
-109.487844 174.817681 1.500000
-38.488690 298.455490 1.500000
-136.902379 98.481333 1.500000
-107.364861 384.772678 1.500000
91.639782 402.311359 1.500000
-32.811303 335.276351 1.500000
-58.430755 138.244109 1.500000
32.805294 273.641022 1.500000
165.480705 54.110422 1.500000
-44.949179 355.590023 1.500000
67.309245 222.292790 1.500000
272.965116 92.507937 1.500000
27.311838 149.722148 1.500000
236.448881 325.897764 1.500000
180.217900 355.740720 1.500000
-211.513315 222.382550 1.500000
-16.645194 206.261988 1.500000
133.598610 311.819708 1.500000
280.547729 339.578747 1.500000
3.914874 309.929563 1.500000
-189.978868 171.389044 1.500000
56.185643 265.360741 1.500000
-169.878075 349.803430 1.500000
161.241119 74.145236 1.500000
22.030545 173.229988 1.500000
140.623682 49.898873 1.500000
217.468855 180.118721 1.500000
89.672731 313.843721 1.500000
85.207799 106.521297 1.500000
157.902716 234.020936 1.500000
209.201709 38.623679 1.500000
220.736990 363.778203 1.500000
-217.053882 329.370867 1.500000
49.037967 225.389684 1.500000
-128.836058 288.182889 1.500000
210.678236 67.577887 1.500000
105.175025 347.885892 1.500000
-21.887069 295.648668 1.500000
-144.067550 68.431584 1.500000
-65.121074 399.587443 1.500000
138.636150 34.929046 1.500000
-133.117960 263.462022 1.500000
-189.453135 88.337620 1.500000
224.009399 297.943873 1.500000
165.087723 52.347590 1.500000
-140.416673 52.999301 1.500000
-89.299588 206.097864 1.500000
269.505917 403.114324 1.500000
133.354959 133.648139 1.500000
78.875420 259.768505 1.500000
-73.722392 227.076248 1.500000
-81.263849 340.501679 1.500000
-221.587340 131.962800 1.500000
146.382834 234.228250 1.500000
-218.774901 385.408826 1.500000
-239.550291 150.835862 1.500000
146.611143 188.890471 1.500000
252.122859 361.249657 1.500000
160.354581 151.397842 1.500000
5.959437 172.351406 1.500000
13.542759 141.124447 1.500000
-4.728465 325.655201 1.500000
-70.925284 378.048996 1.500000
37.342939 268.902553 1.500000
-12.391234 261.430661 1.500000
75.896109 176.302666 1.500000
231.995224 29.622793 1.500000
282.875128 93.651608 1.500000
-194.275617 79.738897 1.500000
-34.914319 69.346568 1.500000
-146.649700 272.085496 1.500000
-57.995876 79.225596 1.500000
-90.664693 56.219804 1.500000
-145.455724 166.151385 1.500000
165.675283 121.647629 1.500000
22.747168 82.675914 1.500000
239.024389 81.816495 1.500000
-220.908187 125.741655 1.500000
-201.146203 228.047663 1.500000
-27.392696 312.838181 1.500000
-192.112123 346.608692 1.500000
-105.907772 308.702933 1.500000
281.107657 264.090894 1.500000
-133.328847 375.118315 1.500000
-132.803506 224.436386 1.500000
63.666019 266.653549 1.500000
27.386908 183.804742 1.500000
66.907211 142.711067 1.500000
-43.104426 152.342040 1.500000
193.685987 85.035159 1.500000
-168.090857 326.750308 1.500000
-16.214080 47.162244 1.500000
127.035553 277.755427 1.500000
220.832569 350.759159 1.500000
-50.155572 211.305891 1.500000
58.837291 55.877451 1.500000
-203.730666 192.316463 1.500000
-152.965949 161.527091 1.500000
-202.604329 395.117313 1.500000
147.455972 284.815320 1.500000
-85.926669 295.907462 1.500000
144.936198 217.681056 1.500000
-207.517715 290.649661 1.500000
214.118689 297.066286 1.500000
197.480710 54.055201 1.500000
-192.776108 108.133394 1.500000
-226.835498 34.479644 1.500000
-207.807956 222.571707 1.500000
213.252284 357.186087 1.500000
-114.640671 259.729297 1.500000
45.884684 210.769454 1.500000
-19.870117 373.552690 1.500000
180.265266 91.875067 1.500000
21.690988 55.207346 1.500000
23.310962 376.252869 1.500000
276.084065 363.497764 1.500000
-155.002623 282.086003 1.500000
198.703636 118.835921 1.500000
-212.564997 390.169224 1.500000
7.759824 311.597456 1.500000
226.587620 278.847767 1.500000
112.124291 109.665132 1.500000
122.108037 224.048107 1.500000
-103.674958 333.221910 1.500000
-20.024655 352.922906 1.500000
-49.089157 241.730875 1.500000
39.324928 221.823231 1.500000
5.825438 290.017995 1.500000
-69.716996 227.143606 1.500000
-82.931187 185.000293 1.500000
-107.367465 58.857740 1.500000
-49.527526 71.879531 1.500000
-162.610882 314.802612 1.500000
215.637407 34.602853 1.500000
73.794368 46.223936 1.500000
-169.377619 367.723063 1.500000
124.351940 294.184363 1.500000
213.659972 33.806469 1.500000
-113.432991 141.762485 1.500000
-164.463858 314.119196 1.500000
-240.337582 179.283804 1.500000
-214.253968 207.466200 1.500000
159.987444 199.387104 1.500000
283.656892 101.676459 1.500000
-215.851296 298.325141 1.500000
147.760969 65.544366 1.500000
-205.542484 215.310881 1.500000
69.542327 94.018424 1.500000
159.250915 45.897933 1.500000
-54.285051 82.745209 1.500000
-234.119269 351.855573 1.500000
69.169748 90.584504 1.500000
281.818730 130.950853 1.500000
-103.527618 80.853018 1.500000
-136.138588 305.004932 1.500000
-174.322936 191.893883 1.500000
49.692914 383.886137 1.500000
78.318677 273.756242 1.500000
176.441266 224.613852 1.500000
158.664198 274.247742 1.500000
227.969646 38.148758 1.500000
184.375235 381.638519 1.500000
-112.493538 391.358659 1.500000
53.437423 134.550559 1.500000
-81.264454 269.970364 1.500000
-68.107648 103.844658 1.500000
248.910760 234.590962 1.500000
119.921298 316.310681 1.500000
270.552524 379.395133 1.500000
-25.282882 156.827279 1.500000
43.817058 291.750272 1.500000
15.927201 298.658470 1.500000
-184.210741 107.218365 1.500000
-114.091679 264.553568 1.500000
39.576935 271.008474 1.500000
-205.331196 313.273362 1.500000
246.941650 403.114324 1.500000
-177.018727 37.991730 1.500000
-134.296402 109.145858 1.500000
163.204309 82.732336 1.500000
-190.926624 83.209456 1.500000
231.530428 197.746166 1.500000
143.778615 355.306761 1.500000
-204.856527 193.819479 1.500000
126.350762 278.457898 1.500000
95.010536 167.268181 1.500000
157.657443 144.047206 1.500000
198.764285 340.010048 1.500000
138.468551 269.422626 1.500000
69.233848 154.795078 1.500000
-77.046391 366.934177 1.500000
124.038308 219.228376 1.500000
260.996777 98.571729 1.500000
68.183343 210.242671 1.500000
109.948894 280.614373 1.500000
-9.614790 166.238077 1.500000
158.806027 347.798928 1.500000
283.128529 228.483148 1.500000
-153.778473 207.553739 1.500000
-128.292807 349.782396 1.500000
42.751091 202.603736 1.500000
11.235733 184.647242 1.500000
58.680603 62.707407 1.500000
-214.231441 163.106931 1.500000
-28.962392 170.471106 1.500000
61.555025 94.082728 1.500000
63.541499 247.018825 1.500000
108.973419 79.601177 1.500000
142.881337 109.472401 1.500000
102.396848 239.323026 1.500000
176.601633 125.098642 1.500000
85.782144 272.965087 1.500000
41.480340 288.239713 1.500000
74.502009 137.516533 1.500000
-191.623688 61.294515 1.500000
-95.686683 213.786355 1.500000
39.087100 62.535996 1.500000
225.383244 217.496599 1.500000
117.103303 306.698327 1.500000
-196.788663 262.019135 1.500000
71.277277 191.545857 1.500000
-124.384553 383.347748 1.500000
144.831685 64.100848 1.500000
196.547842 357.932751 1.500000
68.621881 324.246014 1.500000
71.554627 184.705291 1.500000
-60.029970 81.523826 1.500000
-1.016329 84.098856 1.500000
215.762314 374.822566 1.500000
143.800507 113.037433 1.500000
32.110785 354.825150 1.500000
-47.284174 218.476998 1.500000
-209.756531 197.695532 1.500000
-169.123237 257.847129 1.500000
-139.871053 103.672639 1.500000
-40.272594 185.325245 1.500000
256.356413 380.330106 1.500000
24.894983 118.100463 1.500000
-117.431606 371.158034 1.500000
-184.282279 402.762678 1.500000
-58.877015 46.303772 1.500000
192.120935 222.447097 1.500000
-38.377530 91.680124 1.500000
169.856743 264.205282 1.500000
183.512358 393.498857 1.500000
-179.385420 370.287189 1.500000
77.188618 372.974799 1.500000
270.081587 101.852779 1.500000
-27.850855 231.131219 1.500000
-221.747729 117.384865 1.500000
250.990363 364.388472 1.500000
225.148483 99.374205 1.500000
33.513758 90.788029 1.500000
48.744504 31.634168 1.500000
-127.484526 103.919117 1.500000
188.642646 101.709284 1.500000
20.569092 55.779299 1.500000
-224.151100 354.169851 1.500000
118.563562 319.285920 1.500000
258.790366 123.042252 1.500000
198.975587 323.156830 1.500000
-93.510373 184.243671 1.500000
-211.069502 314.417733 1.500000
256.823997 152.069684 1.500000
252.980592 242.049369 1.500000
37.051071 165.929031 1.500000
103.418404 97.642226 1.500000
6.119440 250.112350 1.500000
-14.387843 312.028824 1.500000
-174.314545 308.033171 1.500000
-190.754141 163.588725 1.500000
-124.789940 221.868677 1.500000
196.675345 315.300828 1.500000
-161.610903 44.205401 1.500000
-121.229391 40.743567 1.500000
47.385129 165.818843 1.500000
-134.503950 112.222487 1.500000
-154.407900 166.940615 1.500000
53.143713 63.701148 1.500000
-48.617730 252.750962 1.500000
92.041912 278.474462 1.500000
237.078831 323.418268 1.500000
-163.603071 264.913252 1.500000
241.370015 171.101140 1.500000
237.665774 374.583396 1.500000
195.175890 301.699391 1.500000
96.593697 224.240403 1.500000
82.488442 102.749206 1.500000
92.005293 268.944504 1.500000
118.762846 246.987273 1.500000
-236.612140 286.601920 1.500000
265.346990 320.948765 1.500000
65.195623 374.089322 1.500000
167.068694 377.344878 1.500000
-40.465117 265.411347 1.500000
-231.335506 388.839316 1.500000
31.317544 368.904626 1.500000
29.450487 31.479054 1.500000
-12.907940 265.443058 1.500000
-60.563471 95.137086 1.500000
-107.251164 134.574700 1.500000
36.121844 138.606069 1.500000
-42.165699 203.646621 1.500000
266.818838 30.356926 1.500000
-151.130984 116.411471 1.500000
-70.838496 40.724166 1.500000
-80.971380 269.033560 1.500000
49.304652 359.824441 1.500000
24.640691 400.348995 1.500000
98.991580 194.635519 1.500000
259.849821 121.533654 1.500000
-94.440276 341.309949 1.500000
122.073076 65.932050 1.500000
-229.556228 393.263816 1.500000
-100.400269 295.255416 1.500000
6.761463 217.913526 1.500000
-221.801368 65.368567 1.500000
88.567586 31.941166 1.500000
117.179063 226.792168 1.500000
150.054293 183.534059 1.500000
31.618056 343.819992 1.500000
75.615544 267.603153 1.500000
-29.736772 192.783156 1.500000
-219.684824 112.919453 1.500000
-187.983572 207.769229 1.500000
106.762155 88.323900 1.500000
281.847535 280.234265 1.500000
-229.121301 252.532276 1.500000
49.326538 328.931630 1.500000
156.175665 195.061420 1.500000
194.893068 127.862913 1.500000
49.330931 341.351713 1.500000
82.079818 287.010416 1.500000
122.069662 292.431561 1.500000
214.372718 224.269666 1.500000
-177.094378 361.357164 1.500000
247.256154 115.058942 1.500000
-228.612171 177.453142 1.500000
202.868771 326.638595 1.500000
-199.016941 80.648353 1.500000
-137.095248 329.079629 1.500000
-240.337582 156.354055 1.500000
-4.294254 74.391043 1.500000
-67.190617 57.491432 1.500000
-154.876534 345.452131 1.500000
-6.822043 322.206888 1.500000
-28.858487 132.737060 1.500000
167.221014 66.041592 1.500000
230.798574 117.809999 1.500000
102.076523 108.409195 1.500000
-174.477015 299.796432 1.500000
-84.429744 101.832282 1.500000
240.950712 108.268284 1.500000
-193.064716 36.889264 1.500000
-29.146396 246.078760 1.500000
256.446006 286.182955 1.500000
255.159040 271.432809 1.500000
-22.009584 245.642841 1.500000
107.905244 390.602017 1.500000
3.785793 206.264501 1.500000
149.211781 350.379062 1.500000
-218.678852 267.981271 1.500000
-169.320517 56.674958 1.500000
79.591616 334.821603 1.500000
-116.943589 248.805782 1.500000
112.361375 268.138995 1.500000
-56.181186 90.577789 1.500000
229.380469 187.649697 1.500000
188.817345 361.312607 1.500000
18.065478 102.389985 1.500000
165.878397 28.842317 1.500000
-99.130984 124.628877 1.500000
14.211044 210.523011 1.500000
-136.387982 334.374620 1.500000
212.788880 272.315519 1.500000
196.447541 372.967676 1.500000
231.011602 193.704513 1.500000
219.954884 170.013536 1.500000
268.739882 108.671802 1.500000
-119.181686 112.176260 1.500000
252.148671 307.985356 1.500000
61.909064 59.964189 1.500000
-16.414832 117.431398 1.500000
60.302319 355.854383 1.500000
-59.597290 240.587450 1.500000
-91.376418 41.017736 1.500000
-111.308948 291.576474 1.500000
-198.618323 221.454497 1.500000
20.897990 352.466338 1.500000
228.401108 282.028977 1.500000
89.130681 26.435804 1.500000
32.555263 100.432327 1.500000
-13.148869 127.170992 1.500000
2.639875 291.646510 1.500000
-127.180657 217.216576 1.500000
190.185126 306.707124 1.500000
-138.808000 217.369308 1.500000
142.861368 146.143234 1.500000
155.393573 71.698733 1.500000
62.394332 107.914646 1.500000
219.763031 174.935453 1.500000
-87.112686 228.895182 1.500000
228.094288 380.507407 1.500000
145.836543 116.290841 1.500000
180.382000 279.220120 1.500000
109.337608 86.460393 1.500000
199.115349 291.781197 1.500000
281.819556 34.548322 1.500000
-18.320292 272.447274 1.500000
189.087204 89.740119 1.500000
159.267118 93.575753 1.500000
-0.945509 239.731775 1.500000
249.822910 160.758385 1.500000
-29.078974 206.181331 1.500000
59.142892 140.291853 1.500000
-184.790630 385.806754 1.500000
-121.654141 139.653822 1.500000
201.446864 228.203976 1.500000
